stock_id,name,industry
3523,迎輝,光電業
3526,凡甲,電子零組件業
3527,聚積,半導體業
3528,安馳,電子工業
3529,力旺,半導體業
3531,先益,光電業
3354,律勝,電子零組件業
4111,濟生,生技醫療業
4114,健喬,生技醫療業
4585,達明,其他電子業
4587,寶元數控,電機機械
4588,玖鼎電力,其他電子業
4589,碩陽電機,電機機械
4590,富田-創,創新板股票
4706,大恭,化學工業
4584,君帆,電機機械
4707,磐亞,化學工業
4714,永捷,化學工業
4716,大立,化學工業
4720,德淵,化學工業
4721,美琪瑪,化學工業
4722,國精化,化學工業
4724,宣捷幹細胞,生技醫療業
4726,永昕,生技醫療業
4728,雙美,生技醫療業
4729,熒茂,光電業
4711,永純,化學工業
4583,台灣精銳,電機機械
4582,聚恆,綠能環保
4581,光隆精密-KY,汽車工業
4552,力達-KY,電機機械
4553,盛復,電機機械
4554,橙的,其他電子類
4555,氣立,電機機械
4556,旭然,其他
4557,永新-KY,汽車工業
4558,寶緯,電機機械
4559,久裕興,運動休閒
4560,強信-KY,電機機械
4561,健椿,電機機械
4562,穎漢,電機機械
4563,百德,電機機械
4564,元翎,電機機械
4565,宏偉,電機機械
4566,時碩工業,電機機械
4568,科際精密,電機機械
4569,六方科-KY,汽車工業
4570,傑生,電機機械
4571,鈞興-KY,電機機械
4572,駐龍,電機機械
4573,高明鐵,電機機械
4575,銓寶,電機機械
4576,大銀微系統,電機機械
4577,達航科技,其他電子類
4580,捷流閥業,電機機械
4732,彥臣,生技醫療業
4735,豪展,生技醫療業
4736,泰博,化學生技醫療
4771,望隼,生技醫療業
4772,台特化,化學工業
4806,桂田文創,文化創意業
4807,日成-KY,貿易百貨
4903,聯光通,通信網路業
4904,遠傳,通信網路業
4905,台聯電,通信網路業
4906,正文,通信網路業
4907,富宇,建材營造
4908,前鼎,通信網路業
4909,新復興,通信網路業
4911,德英,生技醫療業
4912,聯德控股-KY,電子工業
4915,致伸,電子工業
4916,事欣科,電子工業
4919,新唐,半導體業
4923,力士,半導體業
4924,欣厚-KY,電腦及週邊設備業
4925,智微,半導體業
4551,智伸科,汽車工業
4770,上品,化學生技醫療
4768,晶呈科技,化學工業
4737,華廣,化學生技醫療
4738,大同精化,化學工業
4739,康普,化學工業
4741,泓瀚,化學工業
4743,合一,生技醫療業
4744,皇將,生技醫療業
4745,合富-KY,生技醫療業
4746,台耀,化學生技醫療
4747,強生,生技醫療業
4754,國碳科,化學工業
4755,三福化,化學工業
4760,勤凱,其他電子類
4763,材料*-KY,化學工業
4764,雙鍵,化學工業
4765,磐采,化學工業
4766,南寶,化學工業
4767,誠泰科技,化學工業
4113,聯上,建材營造
4550,長佳,電機機械
4546,長亨,電機機械
4157,太景*-KY,生技醫療業
4160,訊聯基因,生技醫療業
4161,聿新科,生技醫療業
4162,智擎,生技醫療業
4163,鐿鈦,生技醫療業
4164,承業醫,化學生技醫療
4166,友霖,生技醫療業
4167,松瑞藥,生技醫療業
4168,醣聯,生技醫療業
4169,泰宗,化學生技醫療
4155,訊映,生技醫療業
4171,瑞基,農業科技業
4172,因華,生技醫療業
4173,久裕,生技醫療業
4174,浩鼎,生技醫療業
4175,杏一,生技醫療業
4178,永笙-KY,化學生技醫療
4183,福永生技,生技醫療業
4186,尖端醫,生技醫療業
4188,安克,生技醫療業
4190,佐登-KY,化學生技醫療
4170,鑫品生醫,生技醫療業
4153,鈺緯,生技醫療業
4115,善德生技,生技醫療業
4116,明基醫,生技醫療業
4117,普生,生技醫療業
4119,旭富,化學生技醫療
4120,友華,生技醫療業
4121,優盛,生技醫療業
4123,晟德,生技醫療業
4126,太醫,生技醫療業
4127,天良,生技醫療業
4128,中天,生技醫療業
4129,聯合,生技醫療業
4130,健亞,生技醫療業
4131,浩泰,生技醫療業
4133,亞諾法,化學生技醫療
4137,麗豐-KY,化學生技醫療
4138,曜亞,生技醫療業
4139,馬光-KY,生技醫療業
4147,中裕,生技醫療業
4148,全宇生技-KY,化學生技醫療
4150,優你康,生技醫療業
4192,杏國,生技醫療業
4194,禾生技,生技醫療業
4195,基米-創,創新板股票
4502,健信,電機機械
4503,金雨,電機機械
4506,崇友,電機機械
4510,高鋒,電機機械
4513,福裕,電機機械
4523,永彰,電機機械
4526,東台,電機機械
4527,方土霖,電機機械
4528,江興鍛,電機機械
4529,淳紳,其他
4532,瑞智,電機機械
4533,協易機,電機機械
4534,慶騰,電機機械
4535,至興,電機機械
4537,旭東,光電業
4538,大詠城,電機機械
4540,全球傳動,電機機械
4541,晟田,其他
4542,科嶠,電子零組件業
4543,萬在,電機機械
4544,春日,電機機械
4545,銘鈺,電子工業
4442,竣邦-KY,紡織纖維
4549,桓達,電機機械
4441,振大環球,紡織纖維
4439,冠星-KY,紡織纖維
4197,暐世,生技醫療業
4198,欣大健康,生技醫療業
4205,中華食,食品工業
4207,環泰,食品工業
4303,信立,塑膠工業
4304,勝昱,塑膠工業
4305,世坤,塑膠工業
4306,炎洲,塑膠工業
4401,東隆興,紡織纖維
4402,郡都開發,紡織纖維
4406,新昕纖,紡織纖維
4413,飛寶企業,紡織纖維
4414,如興,紡織纖維
4416,三圓,建材營造
4417,金洲,紡織纖維
4420,光明,紡織纖維
4426,利勤,紡織纖維
4430,耀億,其他
4431,敏成健康,其他
4432,銘旺實,紡織纖維
4433,興采,紡織纖維
4438,廣越,紡織纖維
4440,宜新實業,紡織纖維
3349,寶德,電腦及週邊設備業
3339,泰谷,光電業
2751,王座,觀光餐旅
2758,路易莎咖啡,觀光餐旅
2760,巨宇翔,觀光餐旅
2741,老四川,觀光餐旅
2761,橘焱胡同,觀光餐旅
2801,彰銀,金融保險
2812,台中銀,金融保險
2816,旺旺保,金融保險
2820,華票,金融保險
2832,台產,金融保險
2834,臺企銀,金融保險
2836,高雄銀,金融保險
2838,聯邦銀,金融保險
2845,遠東銀,金融保險
2762,世界健身-KY,運動休閒
2641,正德,航運業
2642,宅配通,航運業
2643,捷迅,航運業
2644,中信造船,航運業
2645,長榮航太,航運業
2646,星宇航空,航運業
2733,維格餅家,觀光餐旅
2849,安泰銀,金融保險
2850,新產,金融保險
2851,中再保,金融保險
2852,第一保,金融保險
2901,欣欣,貿易百貨
2903,遠百,貿易百貨
2904,匯僑,其他
2905,三商,貿易百貨
2906,高林,貿易百貨
2908,特力,貿易百貨
2910,統領,貿易百貨
2911,麗嬰房,貿易百貨
2912,統一超,貿易百貨
2913,農林,貿易百貨
3346,麗清,汽車工業
2923,鼎固-KY,建材營造
2926,誠品生活,文化創意業
2929,淘帝-KY,貿易百貨
2938,床的世界,居家生活
2939,永邑-KY,貿易百貨
2940,歐都納,運動休閒
2941,米斯特,居家生活類
2942,京站,居家生活
2945,三商家購,貿易百貨
2897,王道銀行,金融保險
2892,第一金,金融保險
2855,統一證,金融保險
2867,三商壽,金融保險
2880,華南金,金融保險
2881,富邦金,金融保險
2882,國泰金,金融保險
2883,凱基金,金融保險
2884,玉山金,金融保險
2885,元大金,金融保險
2886,兆豐金,金融保險
2887,台新新光金,金融保險
2889,國票金,金融保險
2890,永豐金,金融保險
2891,中信金,金融保險
2948,寶陞,居家生活類
2637,慧洋-KY,航運業
2634,漢翔,航運業
2476,鉅祥,電子零組件業
2477,美隆電,其他電子業
2478,大毅,電子工業
2480,敦陽科,資訊服務業
2481,強茂,半導體業
2482,連宇,其他電子業
2483,百容,電子工業
2484,希華,電子工業
2485,兆赫,通信網路業
2486,一詮,光電業
2488,漢平,其他電子業
2489,瑞軒,光電業
2491,吉祥全,光電業
2474,可成,電子工業
2472,立隆電,電子零組件業
2457,飛宏,電子工業
2458,義隆,半導體業
2460,建通,電子工業
2461,光群雷,其他電子業
2462,良得電,電子工業
2464,盟立,其他電子業
2465,麗臺,電子工業
2466,冠西電,光電業
2467,志聖,電子工業
2468,華經,資訊服務業
2471,資通,資訊服務業
2492,華新科,電子工業
2493,揚博,電子工業
2543,皇昌,建材營造
2545,皇翔,建材營造
2546,根基,建材營造
2547,日勝生,建材營造
2548,華固,建材營造
2596,綠意,建材營造
2597,潤弘,建材營造
2601,益航,貿易百貨
2603,長榮,航運業
2605,新興,航運業
2606,裕民,航運業
2607,榮運,航運業
2608,嘉里大榮,航運業
2609,陽明,航運業
2610,華航,航運業
2611,志信,航運業
2612,中航,航運業
2613,中櫃,航運業
2615,萬海,航運業
2616,山隆,油電燃氣業
2617,台航,航運業
2618,長榮航,航運業
2630,亞航,航運業
2633,台灣高鐵,航運業
2542,興富發,建材營造
2636,台驊控股,航運業
2540,愛山林,建材營造
2538,基泰,建材營造
2496,卓越,其他
2497,怡利電,汽車工業
2498,宏達電,通信網路業
2501,國建,建材營造
2504,國產,建材營造
2505,國揚,建材營造
2506,太設,建材營造
2509,全坤建,建材營造
2511,太子,建材營造
2514,龍邦,其他
2515,中工,建材營造
2516,新建,建材營造
2520,冠德,建材營造
2524,京城,建材營造
2527,宏璟,建材營造
2528,皇普,建材營造
2530,華建,建材營造
2534,宏盛,建材營造
2535,達欣工,建材營造
2536,宏普,建材營造
2537,聯上發,建材營造
2539,櫻花建,建材營造
2949,欣新網,數位雲端類
2915,潤泰全,貿易百貨
3002,歐格,電腦及週邊設備業
3163,波若威,通信網路業
3164,景岳,化學生技醫療
3167,大量,電機機械
3168,眾福科,光電業
3169,亞信,半導體業
3176,基亞,生技醫療業
3184,微邦,生技醫療業
3162,精確,電機機械
3188,鑫龍騰,建材營造
3189,景碩,電子工業
3191,雲嘉南,電子零組件業
3205,佰研,生技醫療業
3206,志豐,電子零組件業
3207,耀勝,電子零組件業
3209,全科,電子工業
3211,順達,電腦及週邊設備業
3213,茂訊,電腦及週邊設備業
3217,優群,電子零組件業
3218,大學光,生技醫療業
3158,嘉實,資訊服務業
3152,璟德,通信網路業
3092,鴻碩,電子零組件業
3093,港建*,其他電子類
3094,聯傑,半導體業
3095,及成,通信網路業
3097,拍檔,電腦及週邊設備業
3105,穩懋,半導體業
3114,好德,電子零組件業
3115,富榮綱,電子零組件業
3117,年程,電子零組件業
3118,進階,生技醫療業
3122,笙泉,半導體業
3131,弘塑,其他電子類
3135,凌航,半導體業
3138,耀登,通信網路業
3141,晶宏,半導體業
3147,大綜,資訊服務業
3149,正達,光電業
3221,台嘉碩,通信網路業
3224,三顧,電子通路業
3226,龍鋒,電機機械
3296,勝德,電子工業
3297,杭特,光電業
3303,岱稜,其他電子類
3305,昇貿,其他電子業
3306,鼎天,通信網路業
3308,聯德,電子工業
3310,佳穎,電子零組件業
3311,閎暉,通信網路業
3312,弘憶股,電子工業
3317,尼克森,半導體業
3321,同泰,電子工業
3322,建舜電,電子零組件業
3323,加百裕,電腦及週邊設備業
3324,雙鴻,其他電子類
3325,旭品,電腦及週邊設備業
3332,幸康,電子零組件業
3338,泰碩,電子工業
3294,英濟,電子零組件業
3293,鈊象,文化創意業
3289,宜特,其他電子類
3227,原相,半導體業
3228,金麗科,半導體業
3229,晟鈦,電子工業
3230,錦明,光電業
3231,緯創,電子工業
3232,昱捷,電子通路業
3234,光環,通信網路業
3236,千如,電子零組件業
3257,虹冠電,半導體業
3259,鑫創,半導體業
3260,威剛,半導體業
3264,欣銓,半導體業
3265,台星科,半導體業
3266,昇陽,建材營造
3268,海德威,半導體業
3272,東碩,電腦及週邊設備業
3276,宇環,電子零組件業
3284,太普高,其他
3285,微端,其他電子類
3287,廣寰科,電腦及週邊設備業
3288,點晶,電子零組件業
3290,東浦,電子零組件業
3090,日電貿,電子零組件業
3128,昇銳,光電業
3088,艾訊,電腦及週邊設備業
3022,威強電,電子工業
3023,信邦,電子工業
3024,憶聲,光電業
3025,星通,通信網路業
3026,禾伸堂,電子工業
3021,鴻名,電子零組件業
3027,盛達,電子工業
3028,增你強,電子通路業
3029,零壹,資訊服務業
3030,德律,其他電子業
3031,佰鴻,光電業
3032,偉訓,電子工業
3033,威健,電子工業
3019,亞光,電子工業
3003,健和興,電子工業
3004,豐達科,鋼鐵工業
3005,神基,電子工業
3006,晶豪科,半導體業
3008,大立光,光電業
3010,華立,電子工業
3011,今皓,電子工業
3013,晟銘電,電子工業
3014,聯陽,半導體業
3015,全漢,電子工業
3016,嘉晶,半導體業
3017,奇鋐,電子工業
3018,隆銘綠能,其他電子業
3034,聯詠,半導體業
3035,智原,電子工業
3052,夆典,建材營造
3055,蔚華科,電子工業
3056,富華新,建材營造
3057,喬鼎,電子工業
3058,立德,電子工業
3059,華晶科,光電業
3060,銘異,電子工業
3062,建漢,通信網路業
3064,泰偉,文化創意業
3066,李洲,光電業
3067,全域,其他電子類
3071,協禧,電腦及週邊設備業
3078,僑威,電子零組件業
3081,聯亞,通信網路業
3083,網龍,文化創意業
3086,華義*,文化創意業
3051,力特,電子工業
3050,鈺德,光電業
3036,文曄,電子工業
3037,欣興,電子工業
3038,全台,光電業
3041,揚智,半導體業
3042,晶技,電子工業
3043,科風,其他電子業
3040,遠見,其他
3044,健鼎,電子零組件業
3049,精金,電子工業
3048,益登,電子通路業
3047,訊舟,電子工業
3046,建碁,電腦及週邊設備業
3045,台灣大,電子工業
